,Airline,Date,Source,Destination,Stops,Arrival_Time,Dep_Time,Duration,Add_info,Price
782,Go First,"Tue, 2 Nov 2021",Mumbai,Kochi,1 Stop,19:55,13:30,6h 25m,No Meal Fare,"14,527"
783,Go First,"Tue, 2 Nov 2021",Mumbai,Kochi,1 Stop,19:55,12:15,7h 40m,No Meal Fare,"14,527"
784,Go First,"Tue, 2 Nov 2021",Mumbai,Kochi,1 Stop,19:55,09:55,10h 00m,No Meal Fare,"14,527"
785,Go First,"Tue, 2 Nov 2021",Mumbai,Kochi,1 Stop,19:55,08:00,11h 55m,No Meal Fare,"14,527"
786,Air India,"Tue, 2 Nov 2021",Mumbai,Kochi,1 Stop,"17:20
+ 1 day",16:00,25h 20m,No Meal Fare,"14,644"
787,Go First,"Tue, 2 Nov 2021",Mumbai,Kochi,1 Stop,19:55,06:00,13h 55m,No Meal Fare,"15,103"
788,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),19:10,06:10,13h 00m,No Meal Fare,"15,742"
789,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),19:10,07:00,12h 10m,No Meal Fare,"18,430"
790,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),19:10,07:00,12h 10m,No Meal Fare,"18,430"
791,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),19:10,06:00,13h 10m,No Meal Fare,"18,745"
792,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),19:10,09:05,10h 05m,No Meal Fare,"19,007"
793,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",09:55,23h 10m,No Meal Fare,"19,350"
794,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",09:55,23h 10m,Free Meal,"19,350"
795,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"19:10
+ 1 day",09:55,33h 15m,No Meal Fare,"19,350"
796,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"19:10
+ 1 day",09:55,33h 15m,No Meal Fare,"19,350"
797,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",13:20,19h 45m,Free Meal,"19,518"
798,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"19:10
+ 1 day",13:20,29h 50m,Free Meal,"19,518"
799,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),19:10,07:05,12h 05m,Free Meal,"19,690"
800,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",09:45,23h 20m,Free Meal,"19,690"
801,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",07:05,26h 00m,Free Meal,"19,690"
802,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",07:05,26h 00m,Free Meal,"19,690"
803,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"19:10
+ 1 day",09:45,33h 25m,Free Meal,"19,690"
804,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"19:10
+ 1 day",21:00,22h 10m,--,"20,005"
805,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"19:10
+ 1 day",21:00,22h 10m,--,"20,005"
806,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",09:45,23h 20m,--,"20,446"
807,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",17:50,15h 15m,--,"20,845"
808,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"19:10
+ 1 day",17:50,25h 20m,--,"20,845"
809,Vistara,"Tue, 2 Nov 2021",Mumbai,Kochi,2 Stop(s),"09:05
+ 1 day",14:00,19h 05m,--,"23,876"
810,StarAir,"Tue, 2 Nov 2021",Hyderabad,Bangalore,Non Stop,21:25,20:20,1h 05m,No Meal Fare,"4,449"
811,Go First,"Tue, 2 Nov 2021",Hyderabad,Bangalore,Non Stop,06:15,05:15,1h 00m,No Meal Fare,"4,452"
812,Go First,"Tue, 2 Nov 2021",Hyderabad,Bangalore,Non Stop,22:00,20:45,1h 15m,No Meal Fare,"4,452"
813,Go First,"Wed, 3 Nov 2021",Hyderabad,Bangalore,1 Stop,16:00,09:05,6h 55m,No Meal Fare,"4,452"
814,Go First,"Tue, 2 Nov 2021",Hyderabad,Bangalore,1 Stop,15:35,08:20,7h 15m,No Meal Fare,"4,452"
815,Go First,"Wed, 3 Nov 2021",Hyderabad,Bangalore,1 Stop,"07:40
+ 1 day",20:45,10h 55m,No Meal Fare,"4,452"
816,Go First,"Wed, 3 Nov 2021",Hyderabad,Bangalore,2 Stop(s),"10:20
+ 1 day",22:20,12h 00m,No Meal Fare,"4,452"
817,Go First,"Wed, 3 Nov 2021",Hyderabad,Bangalore,1 Stop,"07:45
+ 1 day",19:30,12h 15m,No Meal Fare,"4,452"
818,Go First,"Wed, 3 Nov 2021",Hyderabad,Bangalore,2 Stop(s),"13:30
+ 1 day",22:20,15h 10m,No Meal Fare,"4,452"
819,Go First,"Wed, 3 Nov 2021",Hyderabad,Bangalore,1 Stop,23:40,08:20,15h 20m,No Meal Fare,"4,452"
820,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,18:10,17:05,1h 05m,No Meal Fare,"4,453"
821,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,20:45,19:40,1h 05m,No Meal Fare,"4,453"
822,Vistara,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,08:50,07:40,1h 10m,No Meal Fare,"4,453"
823,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,10:45,09:30,1h 15m,No Meal Fare,"4,453"
824,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,22:50,21:35,1h 15m,No Meal Fare,"4,453"
825,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,"01:05
+ 1 day",23:50,1h 15m,No Meal Fare,"4,453"
826,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,06:55,05:35,1h 20m,No Meal Fare,"4,453"
827,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,09:35,08:15,1h 20m,No Meal Fare,"4,453"
828,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,13:20,12:00,1h 20m,No Meal Fare,"4,453"
829,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,19:35,18:15,1h 20m,No Meal Fare,"4,453"
830,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,08:15,06:45,1h 30m,No Meal Fare,"4,453"
831,Air India,"Wed, 3 Nov 2021",Hyderabad,Bangalore,Non Stop,22:15,20:45,1h 30m,No Meal Fare,"4,453"
832,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,1 Stop,10:05,06:35,3h 30m,--,"4,453"
833,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,1 Stop,14:10,09:55,4h 15m,--,"4,453"
834,IndiGo,"Wed, 3 Nov 2021",Hyderabad,Bangalore,1 Stop,22:00,17:20,4h 40m,--,"4,453"
835,Go First,"Mon, 8 Nov 2021",Chandigarh,Mumbai,1 Stop,22:15,12:00,10h 15m,No Meal Fare,"7,087"
836,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,10:30,08:00,2h 30m,No Meal Fare,"7,734"
837,IndiGo,"Mon, 8 Nov 2021",Chandigarh,Mumbai,1 Stop,13:05,06:45,6h 20m,No Meal Fare,"8,046"
838,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"09:45
+ 1 day",18:50,14h 55m,No Meal Fare,"8,439"
839,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"11:10
+ 1 day",18:50,16h 20m,No Meal Fare,"8,439"
840,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"11:40
+ 1 day",18:50,16h 50m,No Meal Fare,"8,439"
841,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"12:35
+ 1 day",18:50,17h 45m,No Meal Fare,"8,439"
842,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"09:45
+ 1 day",15:25,18h 20m,No Meal Fare,"8,439"
843,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"14:00
+ 1 day",18:50,19h 10m,No Meal Fare,"8,439"
844,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"11:10
+ 1 day",15:25,19h 45m,No Meal Fare,"8,439"
845,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"11:40
+ 1 day",15:25,20h 15m,No Meal Fare,"8,439"
846,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"09:05
+ 1 day",20:45,12h 20m,No Meal Fare,"8,498"
847,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"10:10
+ 1 day",20:45,13h 25m,No Meal Fare,"8,498"
848,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"18:15
+ 1 day",20:45,21h 30m,No Meal Fare,"8,498"
849,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,14:10,06:45,7h 25m,No Meal Fare,"8,534"
850,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,20:50,13:05,7h 45m,No Meal Fare,"8,534"
851,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"01:25
+ 1 day",15:45,9h 40m,No Meal Fare,"8,534"
852,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,08:40,06:15,2h 25m,No Meal Fare,"8,629"
853,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,22:50,18:50,4h 00m,No Meal Fare,"8,885"
854,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,20:05,15:25,4h 40m,No Meal Fare,"8,885"
855,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,23:50,18:50,5h 00m,No Meal Fare,"8,885"
856,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,21:15,15:25,5h 50m,No Meal Fare,"8,885"
857,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,22:00,15:25,6h 35m,No Meal Fare,"8,885"
858,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,22:50,15:25,7h 25m,No Meal Fare,"8,885"
859,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,23:50,15:25,8h 25m,No Meal Fare,"8,885"
860,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"08:00
+ 1 day",18:50,13h 10m,No Meal Fare,"8,885"
861,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"08:00
+ 1 day",15:25,16h 35m,No Meal Fare,"8,885"
862,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"12:50
+ 1 day",20:45,16h 05m,No Meal Fare,"8,983"
863,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"21:15
+ 1 day",20:45,24h 30m,Free Meal,"8,983"
864,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"22:10
+ 1 day",20:45,25h 25m,Free Meal,"8,983"
865,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,15:25,12:55,2h 30m,No Meal Fare,"9,416"
866,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,21:35,19:05,2h 30m,No Meal Fare,"9,416"
867,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),20:50,11:45,9h 05m,No Meal Fare,"9,563"
868,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,18:55,16:20,2h 35m,No Meal Fare,"9,731"
869,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),18:15,10:50,7h 25m,No Meal Fare,"9,863"
870,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"09:05
+ 1 day",10:50,22h 15m,No Meal Fare,"9,863"
871,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,13:50,11:30,2h 20m,No Meal Fare,"9,992"
872,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,22:20,19:55,2h 25m,No Meal Fare,"9,992"
873,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,11:45,06:45,5h 00m,No Meal Fare,"9,999"
874,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,Non Stop,14:55,12:25,2h 30m,No Meal Fare,"10,204"
875,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,12:15,06:35,5h 40m,No Meal Fare,"10,487"
876,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,16:35,06:35,10h 00m,No Meal Fare,"10,487"
877,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"15:50
+ 1 day",20:45,19h 05m,No Meal Fare,"10,936"
878,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,16:35,06:45,9h 50m,No Meal Fare,"10,975"
879,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"03:20
+ 1 day",18:30,8h 50m,No Meal Fare,"11,411"
880,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"01:25
+ 1 day",18:30,6h 55m,No Meal Fare,"11,464"
881,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,16:05,10:40,5h 25m,No Meal Fare,"11,516"
882,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"09:55
+ 1 day",18:50,15h 05m,No Meal Fare,"11,788"
883,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"23:00
+ 1 day",18:50,28h 10m,No Meal Fare,"11,788"
884,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"23:00
+ 1 day",18:50,28h 10m,No Meal Fare,"11,788"
885,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"23:00
+ 1 day",18:50,28h 10m,No Meal Fare,"11,788"
886,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"23:00
+ 1 day",18:50,28h 10m,No Meal Fare,"11,788"
887,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),23:00,15:25,7h 35m,No Meal Fare,"11,923"
888,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"09:55
+ 1 day",15:25,18h 30m,No Meal Fare,"11,923"
889,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"09:55
+ 1 day",15:25,18h 30m,No Meal Fare,"11,923"
890,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"23:00
+ 1 day",15:25,31h 35m,No Meal Fare,"11,923"
891,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"23:00
+ 1 day",15:25,31h 35m,No Meal Fare,"11,923"
892,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"23:00
+ 1 day",15:25,31h 35m,No Meal Fare,"11,923"
893,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,15:20,10:40,4h 40m,No Meal Fare,"13,483"
894,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,21:25,10:40,10h 45m,No Meal Fare,"13,483"
895,Air India,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"15:40
+ 1 day",20:45,18h 55m,No Meal Fare,"14,247"
896,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,21:25,15:35,5h 50m,No Meal Fare,"14,323"
897,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"02:00
+ 1 day",15:35,10h 25m,No Meal Fare,"14,323"
898,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),23:25,15:25,8h 00m,No Meal Fare,"14,949"
899,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"08:15
+ 1 day",18:50,13h 25m,No Meal Fare,"15,264"
900,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,20:45,10:40,10h 05m,No Meal Fare,"15,370"
901,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,16:40,10:20,6h 20m,No Meal Fare,"15,858"
902,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,19:25,13:05,6h 20m,No Meal Fare,"15,858"
903,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,20:20,10:20,10h 00m,No Meal Fare,"15,858"
904,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,17:20,06:55,10h 25m,No Meal Fare,"15,858"
905,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),19:25,11:45,7h 40m,No Meal Fare,"15,910"
906,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"22:35
+ 1 day",18:50,27h 45m,No Meal Fare,"15,988"
907,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"09:00
+ 1 day",15:25,17h 35m,No Meal Fare,"16,209"
908,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"09:00
+ 1 day",15:25,17h 35m,No Meal Fare,"16,209"
909,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,23:30,18:30,5h 00m,No Meal Fare,"16,346"
910,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,19:40,14:30,5h 10m,No Meal Fare,"16,346"
911,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,23:30,15:45,7h 45m,No Meal Fare,"16,346"
912,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,23:30,13:05,10h 25m,No Meal Fare,"16,346"
913,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),20:20,10:40,9h 40m,No Meal Fare,"16,399"
914,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),23:30,11:45,11h 45m,No Meal Fare,"16,399"
915,IndiGo,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),23:10,10:40,12h 30m,No Meal Fare,"16,399"
916,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"11:40
+ 1 day",15:25,20h 15m,No Meal Fare,"16,524"
917,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,23:55,13:00,10h 55m,--,"16,975"
918,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"13:00
+ 1 day",15:25,21h 35m,--,"18,236"
919,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),"20:20
+ 1 day",15:25,28h 55m,--,"18,236"
920,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,20:15,14:00,6h 15m,--,"19,181"
921,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,21:50,14:00,7h 50m,--,"19,181"
922,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,23:25,14:00,9h 25m,--,"19,181"
923,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,"08:15
+ 1 day",14:00,18h 15m,--,"19,496"
924,Vistara,"Tue, 9 Nov 2021",Chandigarh,Mumbai,2 Stop(s),23:00,14:00,9h 00m,--,"22,226"
925,Go First,"Tue, 9 Nov 2021",Chandigarh,Mumbai,1 Stop,18:10,11:50,6h 20m,--,"26,305"
926,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,Non Stop,15:35,13:05,2h 30m,No Meal Fare,"7,959"
927,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,15:45,08:45,7h 00m,No Meal Fare,"7,959"
928,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,15:45,06:40,9h 05m,No Meal Fare,"7,959"
929,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:40,08:45,9h 55m,No Meal Fare,"7,959"
930,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,15:45,05:30,10h 15m,No Meal Fare,"7,959"
931,Go First,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"07:30
+ 1 day",17:30,14h 00m,No Meal Fare,"7,961"
932,Go First,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,19:25,04:55,14h 30m,No Meal Fare,"7,961"
933,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"11:15
+ 1 day",21:40,13h 35m,No Meal Fare,"8,012"
934,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:15,10:15,8h 00m,No Meal Fare,"8,283"
935,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:15,07:10,11h 05m,No Meal Fare,"8,283"
936,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,14:45,07:10,7h 35m,No Meal Fare,"8,418"
937,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"18:15
+ 1 day",20:20,21h 55m,No Meal Fare,"8,418"
938,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"18:15
+ 1 day",15:20,26h 55m,No Meal Fare,"8,418"
939,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"14:45
+ 1 day",20:20,18h 25m,No Meal Fare,"8,819"
940,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"14:45
+ 1 day",15:20,23h 25m,No Meal Fare,"8,819"
941,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,19:00,11:35,7h 25m,No Meal Fare,"9,251"
942,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,19:00,09:15,9h 45m,No Meal Fare,"9,251"
943,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,19:00,07:15,11h 45m,No Meal Fare,"9,251"
944,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,19:00,05:25,13h 35m,No Meal Fare,"9,251"
945,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,14:45,10:15,4h 30m,No Meal Fare,"9,744"
946,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),20:15,11:25,8h 50m,No Meal Fare,"9,949"
947,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:55,10:25,8h 30m,No Meal Fare,"9,954"
948,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:55,07:00,11h 55m,No Meal Fare,"9,954"
949,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:40,11:25,7h 15m,No Meal Fare,"10,269"
950,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,19:55,10:25,9h 30m,No Meal Fare,"10,322"
951,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,19:55,07:00,12h 55m,Free Meal,"10,322"
952,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"19:55
+ 1 day",20:30,23h 25m,Free Meal,"10,322"
953,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,22:00,11:25,10h 35m,Free Meal,"10,610"
954,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"07:40
+ 1 day",20:30,11h 10m,No Meal Fare,"10,742"
955,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"07:40
+ 1 day",10:25,21h 15m,No Meal Fare,"10,742"
956,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"07:40
+ 1 day",07:00,24h 40m,No Meal Fare,"10,742"
957,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:50,11:05,7h 45m,Free Meal,"10,910"
958,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,22:00,16:30,5h 30m,No Meal Fare,"10,925"
959,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,18:30,10:25,8h 05m,No Meal Fare,"11,853"
960,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,13:50,05:25,8h 25m,No Meal Fare,"12,034"
961,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"12:20
+ 1 day",17:35,18h 45m,No Meal Fare,"13,014"
962,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"18:30
+ 1 day",17:35,24h 55m,No Meal Fare,"13,014"
963,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,"12:20
+ 1 day",10:25,25h 55m,No Meal Fare,"13,014"
964,Go First,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"07:30
+ 1 day",16:25,15h 05m,No Meal Fare,"13,386"
965,Go First,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"11:00
+ 1 day",16:25,18h 35m,No Meal Fare,"13,386"
966,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"18:15
+ 1 day",17:35,24h 40m,No Meal Fare,"15,453"
967,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"18:15
+ 1 day",17:35,24h 40m,--,"15,453"
968,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"18:15
+ 1 day",17:35,24h 40m,--,"15,453"
969,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"10:35
+ 1 day",20:30,14h 05m,--,"16,149"
970,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),18:30,07:10,11h 20m,--,"16,809"
971,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),18:30,07:10,11h 20m,--,"16,809"
972,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),18:30,07:10,11h 20m,--,"16,809"
973,IndiGo,"Thu, 11 Nov 2021",Kolkata,Chandigarh,1 Stop,20:30,11:50,8h 40m,--,"16,884"
974,Vistara,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"12:20
+ 1 day",20:20,16h 00m,--,"17,439"
975,Air India,"Thu, 11 Nov 2021",Kolkata,Chandigarh,2 Stop(s),"07:40
+ 1 day",14:10,17h 30m,--,"18,617"
